algorithm_name,graph_filename,num_vertices,numEdges,color_count,duration_ns
dsatur,le450_25c.col.txt,450,17343,28,42876799
dsatur,le450_25c.col.txt,450,17343,28,42452665
dsatur,le450_25c.col.txt,450,17343,28,42445451
dsatur,le450_25c.col.txt,450,17343,28,42638292
dsatur,le450_25c.col.txt,450,17343,28,42448026
dsatur,le450_25c.col.txt,450,17343,28,42707733
dsatur,david.col.txt,87,812,11,1800697
dsatur,david.col.txt,87,812,11,1809223
dsatur,david.col.txt,87,812,11,1981165
dsatur,david.col.txt,87,812,11,1794295
dsatur,david.col.txt,87,812,11,1804594
dsatur,david.col.txt,87,812,11,1825213
dsatur,david.col.txt,87,812,11,1820785
dsatur,david.col.txt,87,812,11,1797361
dsatur,david.col.txt,87,812,11,1816667
dsatur,david.col.txt,87,812,11,1794916
dsatur,david.col.txt,87,812,11,1795697
dsatur,david.col.txt,87,812,11,1807229
dsatur,david.col.txt,87,812,11,1816297
dsatur,queen8_8.col.txt,64,1456,13,2872778
dsatur,queen8_8.col.txt,64,1456,13,2887505
dsatur,queen8_8.col.txt,64,1456,13,2912738
dsatur,queen8_8.col.txt,64,1456,13,2882466
dsatur,queen8_8.col.txt,64,1456,13,2902182
dsatur,queen8_8.col.txt,64,1456,13,2868028
dsatur,queen8_8.col.txt,64,1456,13,2911290
dsatur,queen8_8.col.txt,64,1456,13,3296578
dsatur,queen8_8.col.txt,64,1456,13,2873850
dsatur,queen8_8.col.txt,64,1456,13,2897855
dsatur,queen8_8.col.txt,64,1456,13,2869993
dsatur,queen8_8.col.txt,64,1456,13,2876434
dsatur,queen8_8.col.txt,64,1456,13,2877275
dsatur,myciel3.col.txt,11,20,4,67106
dsatur,myciel3.col.txt,11,20,4,66405
dsatur,myciel3.col.txt,11,20,4,65964
dsatur,myciel3.col.txt,11,20,4,65853
dsatur,myciel3.col.txt,11,20,4,66605
dsatur,myciel3.col.txt,11,20,4,65834
dsatur,myciel3.col.txt,11,20,4,66224
dsatur,myciel3.col.txt,11,20,4,66445
dsatur,myciel3.col.txt,11,20,4,64962
dsatur,myciel3.col.txt,11,20,4,65092
dsatur,myciel3.col.txt,11,20,4,68338
dsatur,myciel3.col.txt,11,20,4,65103
dsatur,myciel3.col.txt,11,20,4,65333
dsatur,mulsol.i.1.col,197,3925,49,9699460
dsatur,mulsol.i.1.col,197,3925,49,9655246
dsatur,mulsol.i.1.col,197,3925,49,9593521
dsatur,mulsol.i.1.col,197,3925,49,9520624
dsatur,mulsol.i.1.col,197,3925,49,9570098
dsatur,mulsol.i.1.col,197,3925,49,9520553
dsatur,mulsol.i.1.col,197,3925,49,9573014
dsatur,mulsol.i.1.col,197,3925,49,9650128
dsatur,mulsol.i.1.col,197,3925,49,9639427
dsatur,mulsol.i.1.col,197,3925,49,9578494
dsatur,mulsol.i.1.col,197,3925,49,9568804
dsatur,mulsol.i.1.col,197,3925,49,9624710
dsatur,mulsol.i.1.col,197,3925,49,9578163
dsatur,le450_15b.col.txt,450,8169,17,21237218
dsatur,le450_15b.col.txt,450,8169,17,20943256
dsatur,le450_15b.col.txt,450,8169,17,21008970
dsatur,le450_15b.col.txt,450,8169,17,20961380
dsatur,le450_15b.col.txt,450,8169,17,20850361
dsatur,le450_15b.col.txt,450,8169,17,20838820
dsatur,le450_15b.col.txt,450,8169,17,21045639
dsatur,le450_15b.col.txt,450,8169,17,21055697
dsatur,le450_15b.col.txt,450,8169,17,20887741
dsatur,le450_15b.col.txt,450,8169,17,20902349
dsatur,le450_15b.col.txt,450,8169,17,20877352
dsatur,le450_15b.col.txt,450,8169,17,20973893
dsatur,le450_15b.col.txt,450,8169,17,20998189
dsatur,queen15_15.col.txt,225,10360,20,23564874
dsatur,queen15_15.col.txt,225,10360,20,23262837
dsatur,queen15_15.col.txt,225,10360,20,23298022
dsatur,queen15_15.col.txt,225,10360,20,23350622
dsatur,queen15_15.col.txt,225,10360,20,23281693
dsatur,queen15_15.col.txt,225,10360,20,23270391
dsatur,queen15_15.col.txt,225,10360,20,23232840
dsatur,queen15_15.col.txt,225,10360,20,23280449
dsatur,queen15_15.col.txt,225,10360,20,23219274
dsatur,queen15_15.col.txt,225,10360,20,23539545
dsatur,queen15_15.col.txt,225,10360,20,23252566
dsatur,queen15_15.col.txt,225,10360,20,23301318
dsatur,queen15_15.col.txt,225,10360,20,23218443
dsatur,myciel6.col.txt,95,755,7,1741706
dsatur,myciel6.col.txt,95,755,7,1752928
dsatur,myciel6.col.txt,95,755,7,1741576
dsatur,myciel6.col.txt,95,755,7,1741055
dsatur,myciel6.col.txt,95,755,7,1747748
dsatur,myciel6.col.txt,95,755,7,1739863
dsatur,myciel6.col.txt,95,755,7,1741015
dsatur,myciel6.col.txt,95,755,7,1738420
dsatur,myciel6.col.txt,95,755,7,1761694
dsatur,myciel6.col.txt,95,755,7,1752908
dsatur,myciel6.col.txt,95,755,7,1740113
dsatur,myciel6.col.txt,95,755,7,1937719
dsatur,myciel6.col.txt,95,755,7,1729944
dsatur,myciel4.col.txt,23,71,5,181631
dsatur,myciel4.col.txt,23,71,5,181801
dsatur,myciel4.col.txt,23,71,5,171602
dsatur,myciel4.col.txt,23,71,5,173386
dsatur,myciel4.col.txt,23,71,5,179256
dsatur,myciel4.col.txt,23,71,5,193823
dsatur,myciel4.col.txt,23,71,5,174327
dsatur,myciel4.col.txt,23,71,5,189505
dsatur,myciel4.col.txt,23,71,5,174808
dsatur,myciel4.col.txt,23,71,5,173936
dsatur,myciel4.col.txt,23,71,5,175248
dsatur,myciel4.col.txt,23,71,5,177543
dsatur,myciel4.col.txt,23,71,5,172433
dsatur,jean.col.txt,80,508,10,1203277
dsatur,jean.col.txt,80,508,10,1181411
dsatur,jean.col.txt,80,508,10,1166067
dsatur,jean.col.txt,80,508,10,1163742
dsatur,jean.col.txt,80,508,10,1166518
dsatur,jean.col.txt,80,508,10,1164764
dsatur,jean.col.txt,80,508,10,1158543
dsatur,jean.col.txt,80,508,10,1164924
dsatur,jean.col.txt,80,508,10,1183209
dsatur,jean.col.txt,80,508,10,1205200
dsatur,jean.col.txt,80,508,10,1159935
dsatur,jean.col.txt,80,508,10,1174222
dsatur,jean.col.txt,80,508,10,1171698
dsatur,miles750.col.txt,128,4226,31,8443165
dsatur,miles750.col.txt,128,4226,31,8422975
dsatur,miles750.col.txt,128,4226,31,8394623
dsatur,miles750.col.txt,128,4226,31,8421073
dsatur,miles750.col.txt,128,4226,31,8398659
dsatur,miles750.col.txt,128,4226,31,8385757
dsatur,miles750.col.txt,128,4226,31,8458463
dsatur,miles750.col.txt,128,4226,31,8467108
dsatur,miles750.col.txt,128,4226,31,8400425
dsatur,miles750.col.txt,128,4226,31,8450849
dsatur,miles750.col.txt,128,4226,31,8480464
dsatur,miles750.col.txt,128,4226,31,8458142
dsatur,miles750.col.txt,128,4226,31,8426983
dsatur,queen5_5.col.txt,25,320,5,586770
dsatur,queen5_5.col.txt,25,320,5,579327
dsatur,queen5_5.col.txt,25,320,5,592631
dsatur,queen5_5.col.txt,25,320,5,607730
dsatur,queen5_5.col.txt,25,320,5,590358
dsatur,queen5_5.col.txt,25,320,5,581931
dsatur,queen5_5.col.txt,25,320,5,591530
dsatur,queen5_5.col.txt,25,320,5,583574
dsatur,queen5_5.col.txt,25,320,5,589907
dsatur,queen5_5.col.txt,25,320,5,588474
dsatur,queen5_5.col.txt,25,320,5,580518
dsatur,queen5_5.col.txt,25,320,5,612669
dsatur,queen5_5.col.txt,25,320,5,579907
dsatur,queen11_11.col.txt,121,3960,14,8315355
dsatur,queen11_11.col.txt,121,3960,14,8335112
dsatur,queen11_11.col.txt,121,3960,14,8301578
dsatur,queen11_11.col.txt,121,3960,14,8290237
dsatur,queen11_11.col.txt,121,3960,14,8887373
dsatur,queen11_11.col.txt,121,3960,14,8312934
dsatur,queen11_11.col.txt,121,3960,14,8391703
dsatur,queen11_11.col.txt,121,3960,14,8310566
dsatur,queen11_11.col.txt,121,3960,14,8318609
dsatur,queen11_11.col.txt,121,3960,14,8323310
dsatur,queen11_11.col.txt,121,3960,14,8268637
dsatur,queen11_11.col.txt,121,3960,14,8279767
dsatur,queen11_11.col.txt,121,3960,14,8295939
dsatur,queen6_6.col.txt,36,580,9,1082099
dsatur,queen6_6.col.txt,36,580,9,1083592
dsatur,queen6_6.col.txt,36,580,9,1077421
dsatur,queen6_6.col.txt,36,580,9,1201413
dsatur,queen6_6.col.txt,36,580,9,1143169
dsatur,queen6_6.col.txt,36,580,9,1103770
dsatur,queen6_6.col.txt,36,580,9,1087760
dsatur,queen6_6.col.txt,36,580,9,1087490
dsatur,queen6_6.col.txt,36,580,9,1106454
dsatur,queen6_6.col.txt,36,580,9,1097324
dsatur,queen6_6.col.txt,36,580,9,1088231
dsatur,queen6_6.col.txt,36,580,9,1080096
dsatur,queen6_6.col.txt,36,580,9,1090976
dsatur,fpsol2.i.1.col,496,11654,65,33240348
dsatur,fpsol2.i.1.col,496,11654,65,33119772
dsatur,fpsol2.i.1.col,496,11654,65,32948791
dsatur,fpsol2.i.1.col,496,11654,65,32957958
dsatur,fpsol2.i.1.col,496,11654,65,32940235
dsatur,fpsol2.i.1.col,496,11654,65,32961836
dsatur,fpsol2.i.1.col,496,11654,65,32907824
dsatur,fpsol2.i.1.col,496,11654,65,32906531
dsatur,fpsol2.i.1.col,496,11654,65,32940776
dsatur,fpsol2.i.1.col,496,11654,65,32853072
dsatur,fpsol2.i.1.col,496,11654,65,32947458
dsatur,fpsol2.i.1.col,496,11654,65,32957597
dsatur,fpsol2.i.1.col,496,11654,65,33291044
dsatur,queen16_16.col.txt,256,12640,21,28689564
dsatur,queen16_16.col.txt,256,12640,21,28713438
dsatur,queen16_16.col.txt,256,12640,21,28747413
dsatur,queen16_16.col.txt,256,12640,21,28719670
dsatur,queen16_16.col.txt,256,12640,21,28630402
dsatur,queen16_16.col.txt,256,12640,21,28701045
dsatur,queen16_16.col.txt,256,12640,21,28668244
dsatur,queen16_16.col.txt,256,12640,21,28631876
dsatur,queen16_16.col.txt,256,12640,21,28970961
dsatur,queen16_16.col.txt,256,12640,21,28786486
dsatur,queen16_16.col.txt,256,12640,21,28713388
dsatur,queen16_16.col.txt,256,12640,21,28592973
dsatur,queen16_16.col.txt,256,12640,21,28619071
dsatur,le450_5b.col.txt,450,5734,10,15615779
dsatur,le450_5b.col.txt,450,5734,10,15496453
dsatur,le450_5b.col.txt,450,5734,10,15540925
dsatur,le450_5b.col.txt,450,5734,10,15422883
dsatur,le450_5b.col.txt,450,5734,10,15475172
dsatur,le450_5b.col.txt,450,5734,10,15492104
dsatur,le450_5b.col.txt,450,5734,10,15457908
dsatur,le450_5b.col.txt,450,5734,10,15465495
dsatur,le450_5b.col.txt,450,5734,10,15389971
dsatur,le450_5b.col.txt,450,5734,10,15418224
dsatur,le450_5b.col.txt,450,5734,10,15463660
dsatur,le450_5b.col.txt,450,5734,10,15435036
dsatur,le450_5b.col.txt,450,5734,10,15577983
dsatur,miles1500.col.txt,128,10396,73,21807949
dsatur,miles1500.col.txt,128,10396,73,21854878
dsatur,miles1500.col.txt,128,10396,73,21769876
dsatur,miles1500.col.txt,128,10396,73,21798860
dsatur,miles1500.col.txt,128,10396,73,21785666
dsatur,miles1500.col.txt,128,10396,73,21818027
dsatur,miles1500.col.txt,128,10396,73,21852671
dsatur,miles1500.col.txt,128,10396,73,21772942
dsatur,miles1500.col.txt,128,10396,73,21794884
dsatur,miles1500.col.txt,128,10396,73,21792239
dsatur,miles1500.col.txt,128,10396,73,21727588
dsatur,miles1500.col.txt,128,10396,73,21854164
dsatur,miles1500.col.txt,128,10396,73,21794783
dsatur,latin_square_10.col.txt,900,307350,130,825631565
dsatur,latin_square_10.col.txt,900,307350,130,825174687
dsatur,latin_square_10.col.txt,900,307350,130,824722354
dsatur,latin_square_10.col.txt,900,307350,130,823931726
dsatur,latin_square_10.col.txt,900,307350,130,825027942
dsatur,latin_square_10.col.txt,900,307350,130,822411957
dsatur,latin_square_10.col.txt,900,307350,130,821777597
dsatur,latin_square_10.col.txt,900,307350,130,823747301
dsatur,latin_square_10.col.txt,900,307350,130,821511197
dsatur,latin_square_10.col.txt,900,307350,130,825301155
dsatur,latin_square_10.col.txt,900,307350,130,825149504
dsatur,latin_square_10.col.txt,900,307350,130,830627042
dsatur,latin_square_10.col.txt,900,307350,130,823511439
dsatur,zeroin.i.3.col,206,3540,30,8623523
dsatur,zeroin.i.3.col,206,3540,30,8677513
dsatur,zeroin.i.3.col,206,3540,30,8604477
dsatur,zeroin.i.3.col,206,3540,30,8618183
dsatur,zeroin.i.3.col,206,3540,30,8597393
dsatur,zeroin.i.3.col,206,3540,30,8616249
dsatur,zeroin.i.3.col,206,3540,30,8606248
dsatur,zeroin.i.3.col,206,3540,30,8612262
dsatur,zeroin.i.3.col,206,3540,30,8587806
dsatur,zeroin.i.3.col,206,3540,30,8620005
dsatur,zeroin.i.3.col,206,3540,30,8635015
dsatur,zeroin.i.3.col,206,3540,30,8621710
dsatur,zeroin.i.3.col,206,3540,30,8590911
dsatur,mulsol.i.4.col,185,3946,31,9352340
dsatur,mulsol.i.4.col,185,3946,31,9389208
dsatur,mulsol.i.4.col,185,3946,31,9308777
dsatur,mulsol.i.4.col,185,3946,31,9295994
dsatur,mulsol.i.4.col,185,3946,31,9333473
dsatur,mulsol.i.4.col,185,3946,31,9365194
dsatur,mulsol.i.4.col,185,3946,31,9312816
dsatur,mulsol.i.4.col,185,3946,31,9316511
dsatur,mulsol.i.4.col,185,3946,31,9357880
dsatur,mulsol.i.4.col,185,3946,31,9559898
dsatur,mulsol.i.4.col,185,3946,31,9298979
dsatur,mulsol.i.4.col,185,3946,31,9319336
dsatur,mulsol.i.4.col,185,3946,31,9328044
dsatur,myciel7.col.txt,191,2360,8,5677478
dsatur,myciel7.col.txt,191,2360,8,5787072
dsatur,myciel7.col.txt,191,2360,8,5752307
dsatur,myciel7.col.txt,191,2360,8,5671386
dsatur,myciel7.col.txt,191,2360,8,5689511
dsatur,myciel7.col.txt,191,2360,8,5677477
dsatur,myciel7.col.txt,191,2360,8,5708936
dsatur,myciel7.col.txt,191,2360,8,5697886
dsatur,myciel7.col.txt,191,2360,8,5668371
dsatur,myciel7.col.txt,191,2360,8,5715358
dsatur,myciel7.col.txt,191,2360,8,5720207
dsatur,myciel7.col.txt,191,2360,8,5685363
dsatur,myciel7.col.txt,191,2360,8,5679461
dsatur,le450_25b.col.txt,450,8263,25,21182455
dsatur,le450_25b.col.txt,450,8263,25,20945290
dsatur,le450_25b.col.txt,450,8263,25,21018908
dsatur,le450_25b.col.txt,450,8263,25,20913582
dsatur,le450_25b.col.txt,450,8263,25,20935602
dsatur,le450_25b.col.txt,450,8263,25,20919443
dsatur,le450_25b.col.txt,450,8263,25,21008419
dsatur,le450_25b.col.txt,450,8263,25,20923017
dsatur,le450_25b.col.txt,450,8263,25,21030820
dsatur,le450_25b.col.txt,450,8263,25,20973533
dsatur,le450_25b.col.txt,450,8263,25,20967883
dsatur,le450_25b.col.txt,450,8263,25,21053063
dsatur,le450_25b.col.txt,450,8263,25,20991737
dsatur,queen8_12.col.txt,96,2736,14,5562713
dsatur,queen8_12.col.txt,96,2736,14,5588530
dsatur,queen8_12.col.txt,96,2736,14,5598770
dsatur,queen8_12.col.txt,96,2736,14,5580996
dsatur,queen8_12.col.txt,96,2736,14,5568152
dsatur,queen8_12.col.txt,96,2736,14,5566690
dsatur,queen8_12.col.txt,96,2736,14,5603189
dsatur,queen8_12.col.txt,96,2736,14,5586978
dsatur,queen8_12.col.txt,96,2736,14,5594732
dsatur,queen8_12.col.txt,96,2736,14,5584934
dsatur,queen8_12.col.txt,96,2736,14,5618227
dsatur,queen8_12.col.txt,96,2736,14,5560739
dsatur,queen8_12.col.txt,96,2736,14,5573742
dsatur,mulsol.i.3.col,184,3916,31,9298929
dsatur,mulsol.i.3.col,184,3916,31,9307306
dsatur,mulsol.i.3.col,184,3916,31,9295191
dsatur,mulsol.i.3.col,184,3916,31,9230581
dsatur,mulsol.i.3.col,184,3916,31,9277840
dsatur,mulsol.i.3.col,184,3916,31,9259815
dsatur,mulsol.i.3.col,184,3916,31,9504154
dsatur,mulsol.i.3.col,184,3916,31,9236221
dsatur,mulsol.i.3.col,184,3916,31,9285455
dsatur,mulsol.i.3.col,184,3916,31,9224811
dsatur,mulsol.i.3.col,184,3916,31,9263231
dsatur,mulsol.i.3.col,184,3916,31,9230581
dsatur,mulsol.i.3.col,184,3916,31,9259815
dsatur,games120.col.txt,120,1276,9,2742082
dsatur,games120.col.txt,120,1276,9,2794521
dsatur,games120.col.txt,120,1276,9,2738115
dsatur,games120.col.txt,120,1276,9,2785824
dsatur,games120.col.txt,120,1276,9,2754876
dsatur,games120.col.txt,120,1276,9,2736672
dsatur,games120.col.txt,120,1276,9,2747873
dsatur,games120.col.txt,120,1276,9,2733627
dsatur,games120.col.txt,120,1276,9,2738166
dsatur,games120.col.txt,120,1276,9,2735641
dsatur,games120.col.txt,120,1276,9,2737334
dsatur,games120.col.txt,120,1276,9,2738776
dsatur,games120.col.txt,120,1276,9,2737604
dsatur,queen14_14.col.txt,196,8372,19,18583893
dsatur,queen14_14.col.txt,196,8372,19,18632122
dsatur,queen14_14.col.txt,196,8372,19,18509251
dsatur,queen14_14.col.txt,196,8372,19,18572450
dsatur,queen14_14.col.txt,196,8372,19,18496188
dsatur,queen14_14.col.txt,196,8372,19,18494383
dsatur,queen14_14.col.txt,196,8372,19,18468004
dsatur,queen14_14.col.txt,196,8372,19,18485296
dsatur,queen14_14.col.txt,196,8372,19,18557443
dsatur,queen14_14.col.txt,196,8372,19,18465660
dsatur,queen14_14.col.txt,196,8372,19,18487400
dsatur,queen14_14.col.txt,196,8372,19,18553024
dsatur,queen14_14.col.txt,196,8372,19,18515344
dsatur,school1_nsh.col.txt,352,14612,28,34348867
dsatur,school1_nsh.col.txt,352,14612,28,34162187
dsatur,school1_nsh.col.txt,352,14612,28,34316095
dsatur,school1_nsh.col.txt,352,14612,28,34425205
dsatur,school1_nsh.col.txt,352,14612,28,34260131
dsatur,school1_nsh.col.txt,352,14612,28,34187384
dsatur,school1_nsh.col.txt,352,14612,28,34197603
dsatur,school1_nsh.col.txt,352,14612,28,34383221
dsatur,school1_nsh.col.txt,352,14612,28,34250712
dsatur,school1_nsh.col.txt,352,14612,28,34403400
dsatur,school1_nsh.col.txt,352,14612,28,34241826
dsatur,school1_nsh.col.txt,352,14612,28,34194608
dsatur,school1_nsh.col.txt,352,14612,28,34201971
dsatur,queen12_12.col.txt,144,5192,16,11113503
dsatur,queen12_12.col.txt,144,5192,16,11129802
dsatur,queen12_12.col.txt,144,5192,16,11155531
dsatur,queen12_12.col.txt,144,5192,16,11083816
dsatur,queen12_12.col.txt,144,5192,16,11124333
dsatur,queen12_12.col.txt,144,5192,16,11145010
dsatur,queen12_12.col.txt,144,5192,16,11119524
dsatur,queen12_12.col.txt,144,5192,16,11143347
dsatur,queen12_12.col.txt,144,5192,16,11132549
dsatur,queen12_12.col.txt,144,5192,16,11121727
dsatur,queen12_12.col.txt,144,5192,16,11115847
dsatur,queen12_12.col.txt,144,5192,16,11151694
dsatur,queen12_12.col.txt,144,5192,16,11132347
dsatur,miles250.col.txt,128,774,8,1730877
dsatur,miles250.col.txt,128,774,8,1735695
dsatur,miles250.col.txt,128,774,8,1709136
dsatur,miles250.col.txt,128,774,8,1702863
dsatur,miles250.col.txt,128,774,8,1712692
dsatur,miles250.col.txt,128,774,8,1701341
dsatur,miles250.col.txt,128,774,8,1707752
dsatur,miles250.col.txt,128,774,8,1723572
dsatur,miles250.col.txt,128,774,8,1701341
dsatur,miles250.col.txt,128,774,8,1699487
dsatur,miles250.col.txt,128,774,8,1724323
dsatur,miles250.col.txt,128,774,8,1728311
dsatur,miles250.col.txt,128,774,8,1712883
dsatur,queen13_13.col.txt,169,6656,17,14516513
dsatur,queen13_13.col.txt,169,6656,17,14555816
dsatur,queen13_13.col.txt,169,6656,17,14455501
dsatur,queen13_13.col.txt,169,6656,17,14682679
dsatur,queen13_13.col.txt,169,6656,17,14545740
dsatur,queen13_13.col.txt,169,6656,17,14493340
dsatur,queen13_13.col.txt,169,6656,17,14487439
dsatur,queen13_13.col.txt,169,6656,17,14514080
dsatur,queen13_13.col.txt,169,6656,17,14507657
dsatur,queen13_13.col.txt,169,6656,17,14555778
dsatur,queen13_13.col.txt,169,6656,17,14525540
dsatur,queen13_13.col.txt,169,6656,17,14499914
dsatur,queen13_13.col.txt,169,6656,17,14465719
dsatur,le450_5c.col.txt,450,9803,7,25508097
dsatur,le450_5c.col.txt,450,9803,7,25492367
dsatur,le450_5c.col.txt,450,9803,7,25465908
dsatur,le450_5c.col.txt,450,9803,7,25448856
dsatur,le450_5c.col.txt,450,9803,7,25493389
dsatur,le450_5c.col.txt,450,9803,7,25673908
dsatur,le450_5c.col.txt,450,9803,7,25519748
dsatur,le450_5c.col.txt,450,9803,7,25518516
dsatur,le450_5c.col.txt,450,9803,7,25467200
dsatur,le450_5c.col.txt,450,9803,7,25574442
dsatur,le450_5c.col.txt,450,9803,7,25463083
dsatur,le450_5c.col.txt,450,9803,7,25471329
dsatur,le450_5c.col.txt,450,9803,7,25448245
dsatur,queen10_10.col.txt,100,2940,14,6071836
dsatur,queen10_10.col.txt,100,2940,14,6062068
dsatur,queen10_10.col.txt,100,2940,14,6058913
dsatur,queen10_10.col.txt,100,2940,14,6049455
dsatur,queen10_10.col.txt,100,2940,14,6039215
dsatur,queen10_10.col.txt,100,2940,14,6029117
dsatur,queen10_10.col.txt,100,2940,14,6043635
dsatur,queen10_10.col.txt,100,2940,14,6007898
dsatur,queen10_10.col.txt,100,2940,14,6025790
dsatur,queen10_10.col.txt,100,2940,14,6053092
dsatur,queen10_10.col.txt,100,2940,14,6031972
dsatur,queen10_10.col.txt,100,2940,14,6007976
dsatur,queen10_10.col.txt,100,2940,14,6075615
chromaticNumber,queen7_7.col.txt,49,952,7,8017432
chromaticNumber,queen7_7.col.txt,49,952,7,8001716
chromaticNumber,queen7_7.col.txt,49,952,7,7993289
chromaticNumber,queen7_7.col.txt,49,952,7,8017366
chromaticNumber,queen7_7.col.txt,49,952,7,7969466
chromaticNumber,queen7_7.col.txt,49,952,7,8026111
chromaticNumber,queen7_7.col.txt,49,952,7,8011164
chromaticNumber,queen7_7.col.txt,49,952,7,8044397
chromaticNumber,queen7_7.col.txt,49,952,7,8029357
chromaticNumber,queen7_7.col.txt,49,952,7,8006175
chromaticNumber,queen7_7.col.txt,49,952,7,8052242
chromaticNumber,queen7_7.col.txt,49,952,7,7999803
chromaticNumber,queen7_7.col.txt,49,952,7,8006064
chromaticNumber,myciel3.col.txt,11,20,4,48230
chromaticNumber,myciel3.col.txt,11,20,4,49423
chromaticNumber,myciel3.col.txt,11,20,4,48150
chromaticNumber,myciel3.col.txt,11,20,4,49123
chromaticNumber,myciel3.col.txt,11,20,4,61466
chromaticNumber,myciel3.col.txt,11,20,4,49312
chromaticNumber,myciel3.col.txt,11,20,4,48832
chromaticNumber,myciel3.col.txt,11,20,4,48791
chromaticNumber,myciel3.col.txt,11,20,4,49674
chromaticNumber,myciel3.col.txt,11,20,4,48861
chromaticNumber,myciel3.col.txt,11,20,4,49112
chromaticNumber,myciel3.col.txt,11,20,4,60985
chromaticNumber,myciel3.col.txt,11,20,4,49082
chromaticNumber,myciel4.col.txt,23,71,5,662617655
chromaticNumber,myciel4.col.txt,23,71,5,677624487
chromaticNumber,myciel4.col.txt,23,71,5,659844870
chromaticNumber,myciel4.col.txt,23,71,5,661167428
chromaticNumber,myciel4.col.txt,23,71,5,661820324
chromaticNumber,myciel4.col.txt,23,71,5,670774826
chromaticNumber,myciel4.col.txt,23,71,5,700892679
chromaticNumber,myciel4.col.txt,23,71,5,666543743
chromaticNumber,myciel4.col.txt,23,71,5,658789140
chromaticNumber,myciel4.col.txt,23,71,5,660583794
chromaticNumber,myciel4.col.txt,23,71,5,660302919
chromaticNumber,myciel4.col.txt,23,71,5,658668586
chromaticNumber,myciel4.col.txt,23,71,5,660152346
chromaticNumber,queen5_5.col.txt,25,320,5,59602
chromaticNumber,queen5_5.col.txt,25,320,5,59562
chromaticNumber,queen5_5.col.txt,25,320,5,59962
chromaticNumber,queen5_5.col.txt,25,320,5,60273
chromaticNumber,queen5_5.col.txt,25,320,5,60033
chromaticNumber,queen5_5.col.txt,25,320,5,60343
chromaticNumber,queen5_5.col.txt,25,320,5,59842
chromaticNumber,queen5_5.col.txt,25,320,5,59692
chromaticNumber,queen5_5.col.txt,25,320,5,60393
chromaticNumber,queen5_5.col.txt,25,320,5,60123
chromaticNumber,queen5_5.col.txt,25,320,5,60233
chromaticNumber,queen5_5.col.txt,25,320,5,59521
chromaticNumber,queen5_5.col.txt,25,320,5,59752
chromaticNumber,queen6_6.col.txt,36,580,7,317087845
chromaticNumber,queen6_6.col.txt,36,580,7,316426084
chromaticNumber,queen6_6.col.txt,36,580,7,316574673
chromaticNumber,queen6_6.col.txt,36,580,7,316364187
chromaticNumber,queen6_6.col.txt,36,580,7,322425871
chromaticNumber,queen6_6.col.txt,36,580,7,332370024
chromaticNumber,queen6_6.col.txt,36,580,7,317006602
chromaticNumber,queen6_6.col.txt,36,580,7,317208305
chromaticNumber,queen6_6.col.txt,36,580,7,319883487
chromaticNumber,queen6_6.col.txt,36,580,7,370017681
chromaticNumber,queen6_6.col.txt,36,580,7,333648646
chromaticNumber,queen6_6.col.txt,36,580,7,319205927
chromaticNumber,queen6_6.col.txt,36,580,7,318129442
